,Latitude,Longitude,Year,Common_Name,day_mean,counts,day_std
361,40.866119,-73.879341,2019,silver maple,312.3333333333333,3,14.571661996262934
362,40.866119,-73.879341,2019,sweetgum,314.6666666666667,3,10.69267662156362
363,40.866119,-73.879341,2019,tuliptree,281.6666666666667,3,18.903262505010424
364,40.866119,-73.879341,2019,white oak,310.0,3,7.0
365,40.866283,-73.87571700000002,2013,American beech,310.5,8,3.7416573867739413
366,40.866283,-73.87571700000002,2013,black oak,306.57142857142856,7,10.967484410096704
367,40.866283,-73.87571700000002,2013,flowering dogwood,283.0,1,
368,40.866283,-73.87571700000002,2013,northern red oak,306.3333333333333,3,8.02080627701065
369,40.866283,-73.87571700000002,2013,pignut hickory,302.75,4,9.7082439194738
370,40.866283,-73.87571700000002,2013,red maple,300.25,4,4.5
371,40.866283,-73.87571700000002,2013,sugar maple,283.0,2,0.0
372,40.866283,-73.87571700000002,2013,sweetgum,306.3333333333333,6,7.174027227901118
373,40.866283,-73.87571700000002,2013,tuliptree,302.8888888888889,9,9.778093429248413
374,40.866283,-73.87571700000002,2013,white ash,291.2,5,7.049822692805827
375,40.866283,-73.87571700000002,2014,American beech,317.2352941176471,34,4.6778577298990704
376,40.866283,-73.87571700000002,2014,black oak,312.19444444444446,36,10.180708491889218
377,40.866283,-73.87571700000002,2014,flowering dogwood,284.09090909090907,11,14.665977945261952
378,40.866283,-73.87571700000002,2014,northern red oak,309.8181818181818,11,13.2046823651172
379,40.866283,-73.87571700000002,2014,pignut hickory,307.05555555555554,18,9.5021497395696
380,40.866283,-73.87571700000002,2014,red maple,305.29411764705884,17,10.29420168032927
381,40.866283,-73.87571700000002,2014,sugar maple,299.3333333333333,18,11.119669906230556
382,40.866283,-73.87571700000002,2014,sweetgum,313.0967741935484,31,10.021160407556545
383,40.866283,-73.87571700000002,2014,tuliptree,294.1666666666667,30,19.285662591915145
384,40.866283,-73.87571700000002,2014,white ash,289.8888888888889,18,12.28049093140579
385,40.866283,-73.87571700000002,2015,American beech,314.05882352941177,34,8.445695250892296
386,40.866283,-73.87571700000002,2015,black oak,314.90625,32,8.999495953627333
387,40.866283,-73.87571700000002,2015,flowering dogwood,291.3333333333333,6,12.971764207950544
388,40.866283,-73.87571700000002,2015,northern red oak,316.7142857142857,7,11.44136189029794
389,40.866283,-73.87571700000002,2015,pignut hickory,304.0,15,5.331845030434718
390,40.866283,-73.87571700000002,2015,red maple,307.2857142857143,7,7.952238379104042
391,40.866283,-73.87571700000002,2015,sugar maple,302.1111111111111,9,10.856385729657502
392,40.866283,-73.87571700000002,2015,sweetgum,313.27272727272725,22,9.94356369087356
393,40.866283,-73.87571700000002,2015,tuliptree,308.6666666666667,12,13.759844960366856
394,40.866283,-73.87571700000002,2015,white ash,295.8,5,1.0954451150103335
395,40.866283,-73.87571700000002,2016,American beech,310.2857142857143,28,8.232083318771483
396,40.866283,-73.87571700000002,2016,black oak,313.10526315789474,19,7.217992463606377
397,40.866283,-73.87571700000002,2016,flowering dogwood,283.5,2,4.949747468305833
398,40.866283,-73.87571700000002,2016,northern red oak,315.6666666666667,3,6.0277137733417
399,40.866283,-73.87571700000002,2016,pignut hickory,308.6666666666667,9,6.144102863722253
400,40.866283,-73.87571700000002,2016,red maple,304.3333333333333,15,10.451702982676805
401,40.866283,-73.87571700000002,2016,sugar maple,297.9,10,14.448760039071402
402,40.866283,-73.87571700000002,2016,sweetgum,312.93333333333334,15,7.648217968601452
403,40.866283,-73.87571700000002,2016,tuliptree,302.35714285714283,14,15.279987630165873
404,40.866283,-73.87571700000002,2016,white ash,294.0,2,0.0
405,40.866283,-73.87571700000002,2017,American beech,320.4655172413793,116,16.74693017137522
406,40.866283,-73.87571700000002,2017,black oak,308.9718309859155,71,16.88191917914033
407,40.866283,-73.87571700000002,2017,flowering dogwood,288.84615384615387,13,12.442173938170635
408,40.866283,-73.87571700000002,2017,northern red oak,320.3636363636364,11,13.388597591030411
409,40.866283,-73.87571700000002,2017,pignut hickory,305.2121212121212,33,13.254144577634893
410,40.866283,-73.87571700000002,2017,red maple,305.0816326530612,49,15.057994464035088
411,40.866283,-73.87571700000002,2017,sugar maple,301.53125,32,22.47433572164109
412,40.866283,-73.87571700000002,2017,sweetgum,313.9591836734694,49,14.014812377852028
413,40.866283,-73.87571700000002,2017,tuliptree,295.7818181818182,55,19.916204931040923
414,40.866283,-73.87571700000002,2017,white ash,301.04347826086956,23,5.8812356530174785
415,40.866283,-73.87571700000002,2018,American beech,314.0,36,12.342724867016079
416,40.866283,-73.87571700000002,2018,black oak,311.8333333333333,24,10.098069839962163
417,40.866283,-73.87571700000002,2018,flowering dogwood,300.3333333333333,9,8.916277250063512
418,40.866283,-73.87571700000002,2018,northern red oak,313.125,8,10.162079371017398
419,40.866283,-73.87571700000002,2018,pignut hickory,308.8333333333333,6,2.4013884872437226
420,40.866283,-73.87571700000002,2018,red maple,305.8333333333333,24,4.459154400894254
421,40.866283,-73.87571700000002,2018,sugar maple,302.34615384615387,26,8.508547738326705
422,40.866283,-73.87571700000002,2018,sweetgum,313.25,24,9.284161360829152
423,40.866283,-73.87571700000002,2018,tuliptree,299.9,30,9.781580155824908
424,40.866283,-73.87571700000002,2018,white ash,298.3,10,8.590045918904558
425,40.866283,-73.87571700000002,2019,American beech,313.14285714285717,42,10.491742231501153
426,40.866283,-73.87571700000002,2019,black oak,312.39285714285717,28,13.693305435745373
427,40.866283,-73.87571700000002,2019,flowering dogwood,285.6666666666667,6,11.518101695447344
428,40.866283,-73.87571700000002,2019,northern red oak,312.42857142857144,7,21.539553870783426
429,40.866283,-73.87571700000002,2019,pignut hickory,301.2,5,4.919349550499537
430,40.866283,-73.87571700000002,2019,red maple,309.2083333333333,24,9.207648836779631
431,40.866283,-73.87571700000002,2019,sugar maple,298.875,16,14.421627277576299
432,40.866283,-73.87571700000002,2019,sweetgum,306.3636363636364,33,11.650692527212124
433,40.866283,-73.87571700000002,2019,tuliptree,289.1923076923077,26,16.248124152084085
434,40.866283,-73.87571700000002,2019,white ash,294.3333333333333,9,8.200609733428363
435,40.883682,-73.91444399999997,2019,flowering dogwood,269.0,6,14.818906842274165
436,40.883682,-73.91444399999997,2019,sugar maple,318.0,4,8.602325267042634
437,40.883682,-73.91444399999997,2019,sweetgum,314.3333333333333,3,5.507570547286109
438,40.907997,-73.120705,2011,red maple,315.2,5,3.834057902536164
439,40.976376,-73.689102,2015,American beech,322.0,4,0.0
440,40.976376,-73.689102,2015,northern red oak,322.0,3,0.0
441,40.976376,-73.689102,2015,red maple,307.25,4,6.701989754294374
442,40.976376,-73.689102,2015,sweetgum,304.0,6,15.283978539634246
443,40.976376,-73.689102,2015,tuliptree,302.0,1,
444,40.976376,-73.689102,2016,American beech,283.5,4,28.290163190291665
445,40.976376,-73.689102,2016,northern red oak,259.0,2,0.0
446,40.976376,-73.689102,2016,red maple,303.3333333333333,3,8.082903768654765
447,40.976376,-73.689102,2016,sweetgum,304.5,4,7.000000000000004
448,40.976376,-73.689102,2016,tuliptree,295.1666666666667,6,18.999122786767458
449,40.976376,-73.689102,2017,sweetgum,292.0,1,
450,40.976376,-73.689102,2019,American beech,331.0,6,21.688706738761535
451,40.976376,-73.689102,2019,northern red oak,303.0,1,
452,40.976376,-73.689102,2019,red maple,291.3333333333333,3,20.207259421636905
453,40.976376,-73.689102,2019,sweetgum,303.0,3,0.0
454,40.976376,-73.689102,2019,tuliptree,285.0,7,17.549928774784245
455,40.976433,-73.688675,2016,tuliptree,266.0,1,
456,40.992683,-73.775513,2018,northern red oak,311.0,1,
457,40.992683,-73.775513,2018,red maple,303.0,1,
458,40.999706,-74.361725,2019,red maple,287.0,1,
459,41.052574,-73.701225,2018,red maple,294.8125,16,7.120100654719259
460,41.079617,-74.184341,2019,sugar maple,284.0,1,
461,41.204037,-77.341438,2018,flowering dogwood,283.0,1,
462,41.211025,-73.82688900000002,2014,American beech,299.6842105263158,38,11.423317223421282
463,41.211025,-73.82688900000002,2014,northern red oak,302.7647058823529,17,16.772482716359804
464,41.211025,-73.82688900000002,2014,red maple,285.0769230769231,13,14.74483829718918
465,41.211025,-73.82688900000002,2014,sugar maple,282.27272727272725,11,10.39317958173444
466,41.211025,-73.82688900000002,2014,tuliptree,285.34615384615387,26,21.08827599912764
467,41.211025,-73.82688900000002,2014,white oak,298.2307692307692,13,13.292565880683373
468,41.211025,-73.82688900000002,2015,American beech,309.875,16,4.33397431156823
469,41.211025,-73.82688900000002,2015,northern red oak,306.6666666666667,6,3.6147844564602547
470,41.211025,-73.82688900000002,2015,red maple,297.3333333333333,3,4.041451884327376
471,41.211025,-73.82688900000002,2015,sugar maple,284.3333333333333,6,6.377042156569669
472,41.211025,-73.82688900000002,2015,tuliptree,283.0,2,26.870057685088806
473,41.211025,-73.82688900000002,2015,white oak,303.1666666666667,6,5.269408568963561
474,41.211025,-73.82688900000002,2016,American beech,313.7692307692308,26,5.457528321925169
475,41.211025,-73.82688900000002,2016,northern red oak,310.1666666666667,12,8.200147818327682
476,41.211025,-73.82688900000002,2016,sugar maple,278.0,2,0.0
477,41.211025,-73.82688900000002,2016,tuliptree,307.0,3,7.211102550927978
478,41.211025,-73.82688900000002,2016,white oak,305.85714285714283,7,6.61887632529297
479,41.211025,-73.82688900000002,2017,American beech,309.14285714285717,56,12.445413279128651
480,41.211025,-73.82688900000002,2017,northern red oak,312.6,15,12.22292927247802
481,41.211025,-73.82688900000002,2017,red maple,295.3333333333333,9,7.245688373094718
482,41.211025,-73.82688900000002,2017,sugar maple,290.3,10,6.549809157525124
483,41.211025,-73.82688900000002,2017,tuliptree,303.8125,16,10.980095627998885
484,41.211025,-73.82688900000002,2017,white oak,310.73333333333335,15,12.452576707921402
485,41.255749,-73.456375,2013,sugar maple,290.0,3,0.0
486,41.255749,-73.456375,2014,sugar maple,283.0,9,8.396427811873334
487,41.255749,-73.456375,2015,sugar maple,294.0,3,0.0
488,41.255749,-73.456375,2017,sugar maple,280.75,16,8.683317338436963
489,41.255749,-73.456375,2018,sugar maple,289.6363636363636,11,5.2013984133639894
490,41.255749,-73.456375,2019,sugar maple,285.0,6,11.454256850621078
491,41.256149,-73.457321,2013,red maple,290.0,3,0.0
492,41.256149,-73.457321,2014,red maple,283.6363636363636,11,9.739329825739835
493,41.256149,-73.457321,2015,red maple,294.0,3,0.0
494,41.256149,-73.457321,2016,red maple,272.0,1,
495,41.256149,-73.457321,2017,red maple,284.07142857142856,14,8.61540914439207
496,41.256149,-73.457321,2018,red maple,300.375,8,7.30826342476202
497,41.256149,-73.457321,2019,red maple,278.0,8,9.501879513323361
498,41.289158,-70.174759,2015,bear oak,284.96,25,10.509836662225853
499,41.289158,-70.174759,2016,bear oak,278.44444444444446,9,13.911426159016832
500,41.289158,-70.174759,2017,bear oak,296.6666666666667,9,19.059118552545915
501,41.289158,-70.174759,2018,bear oak,304.5,6,13.42758355028931
502,41.290005,-70.17201999999999,2015,bear oak,288.09090909090907,22,7.903640456620754
503,41.290005,-70.17201999999999,2016,bear oak,287.1666666666667,6,14.958832396502963
504,41.290005,-70.17201999999999,2017,bear oak,299.375,8,18.430855340201344
505,41.290005,-70.17201999999999,2018,bear oak,301.42857142857144,7,14.706655441864212
506,41.290436,-70.171021,2015,bear oak,291.93333333333334,15,5.8732646879940695
507,41.290436,-70.171021,2016,bear oak,290.25,4,7.5
508,41.290436,-70.171021,2017,bear oak,296.6666666666667,9,19.059118552545915
509,41.290436,-70.171021,2018,bear oak,310.5,6,9.311283477587825
510,41.291359,-70.171257,2015,bear oak,289.8888888888889,18,7.119888373950553
511,41.291359,-70.171257,2016,bear oak,283.0,4,13.928388277184128
512,41.291359,-70.171257,2017,bear oak,307.5,6,12.59761882261882
513,41.291359,-70.171257,2018,bear oak,310.5,6,9.311283477587825
514,41.291912,-70.170174,2015,bear oak,285.9583333333333,24,10.123065211454602
515,41.291912,-70.170174,2016,bear oak,278.44444444444446,9,13.911426159016832
516,41.291912,-70.170174,2017,bear oak,300.1666666666667,6,16.702295251451723
517,41.291912,-70.170174,2018,bear oak,301.2,5,18.005554698481248
518,41.324959,-73.401146,2013,white oak,295.0,3,0.0
519,41.325523,-73.393814,2013,red maple,295.0,3,0.0
520,41.325523,-73.393814,2013,tuliptree,289.75,4,10.5
521,41.482742,-71.437515,2012,red maple,290.72727272727275,11,8.866689450870702
522,41.482742,-71.437515,2012,sugar maple,295.25,4,5.377421934967226
523,41.562038,-73.602631,2018,flowering dogwood,302.0,1,
524,41.562038,-73.602631,2018,sugar maple,302.0,1,
525,41.667408,-73.895546,2014,flowering dogwood,268.4375,16,10.551263747374847
526,41.667408,-73.895546,2014,northern red oak,311.0,4,0.0
527,41.667408,-73.895546,2014,red maple,279.4,5,18.942016788082523
528,41.667408,-73.895546,2014,white ash,268.27272727272725,22,8.767808099773788
529,41.667408,-73.895546,2015,white ash,286.0,1,
530,41.667408,-73.895546,2016,flowering dogwood,311.6666666666667,3,2.309401076758499
531,41.667408,-73.895546,2016,northern red oak,316.57142857142856,14,7.089692254515441
532,41.667408,-73.895546,2016,red maple,313.5,4,3.316624790355403
533,41.667408,-73.895546,2016,white ash,301.0,4,32.93427798915085
534,41.667408,-73.895546,2017,flowering dogwood,276.30434782608694,46,20.335922857202867
535,41.667408,-73.895546,2017,northern red oak,315.05,20,8.107663690997292
536,41.667408,-73.895546,2017,red maple,289.1923076923077,26,15.176347994874725
537,41.667408,-73.895546,2017,sugar maple,282.76190476190476,21,14.219369753631003
538,41.667408,-73.895546,2017,white ash,268.3333333333333,33,10.681955189321236
539,41.667408,-73.895546,2018,flowering dogwood,287.54545454545456,11,13.706667256219772
540,41.667408,-73.895546,2018,northern red oak,311.0,4,0.0
541,41.667408,-73.895546,2018,red maple,296.6666666666667,6,9.66781602362533
542,41.667408,-73.895546,2018,sugar maple,292.5,4,7.89514618821801
543,41.667408,-73.895546,2018,white ash,274.42857142857144,7,5.8554004376912
544,41.667408,-73.895546,2019,flowering dogwood,276.75,16,14.530427844125352
545,41.667408,-73.895546,2019,northern red oak,318.04761904761904,21,12.391433292707468
546,41.667408,-73.895546,2019,red maple,290.5,10,17.437188866200774
547,41.667408,-73.895546,2019,sugar maple,285.77777777777777,9,9.562658858520702
548,41.667408,-73.895546,2019,white ash,278.1818181818182,11,11.338590581004166
549,41.670635,-74.36138199999998,2017,red maple,283.7142857142857,7,21.708019145884666
550,41.724182,-73.933533,2015,black oak,297.5833333333333,48,13.676868705542688
551,41.724182,-73.933533,2017,black oak,331.0,5,0.0
552,41.724182,-73.933533,2018,black oak,287.6666666666667,3,4.041451884327376
553,41.724182,-73.933533,2019,black oak,325.0,6,0.0
554,41.730396,-74.234406,2017,red maple,292.25,4,8.057087976847885
555,41.730396,-74.234406,2019,red maple,276.6,5,6.730527468185532
556,41.743961,-74.08590699999998,2014,sugar maple,272.6666666666667,3,4.16333199893226
557,41.743961,-74.08590699999998,2018,sugar maple,285.0,1,
558,41.745537,-74.119392,2014,flowering dogwood,279.73333333333335,15,16.688176595878833
559,41.745537,-74.119392,2014,red maple,278.0,6,11.8490505948789
560,41.745537,-74.119392,2014,sugar maple,277.7692307692308,13,11.300102109817775
561,41.745537,-74.119392,2015,flowering dogwood,289.3333333333333,3,4.61880215351701
562,41.745537,-74.119392,2015,red maple,288.8,5,4.381780460041328
563,41.745537,-74.119392,2015,sugar maple,288.0,6,4.381780460041329
564,41.745537,-74.119392,2016,flowering dogwood,288.5,4,2.886751345948129
565,41.745537,-74.119392,2016,red maple,287.8333333333333,6,3.5449494589721144
566,41.745537,-74.119392,2016,sugar maple,286.1666666666667,12,8.144527815247057
567,41.745537,-74.119392,2017,flowering dogwood,300.1111111111111,18,15.361866035888193
568,41.745537,-74.119392,2017,red maple,286.57142857142856,14,6.958274385045653
569,41.745537,-74.119392,2017,sugar maple,275.1,30,15.636716296963522
570,41.745537,-74.119392,2018,flowering dogwood,287.72222222222223,18,17.831913082532846
571,41.745537,-74.119392,2018,red maple,292.09090909090907,11,7.660999222745619
572,41.745537,-74.119392,2018,sugar maple,291.8888888888889,18,11.250562803641998
573,41.745537,-74.119392,2019,flowering dogwood,272.40625,32,18.484272957684688
574,41.745537,-74.119392,2019,red maple,278.8666666666667,30,11.088152525862068
575,41.745537,-74.119392,2019,sugar maple,285.6363636363636,11,7.187109673195854
576,41.74614,-74.121712,2014,flowering dogwood,273.0,2,0.0
577,41.74614,-74.121712,2014,red maple,273.0,1,
578,41.74614,-74.121712,2014,sugar maple,273.0,1,
579,41.78344,-73.732552,2011,northern red oak,295.0,6,7.348469228349532
580,41.78344,-73.732552,2011,red maple,293.0,5,6.123724356957942
581,41.78344,-73.732552,2011,white oak,286.1666666666667,6,8.63519928355255
582,41.78344,-73.732552,2012,northern red oak,291.2,5,6.220932405998319
583,41.78344,-73.732552,2012,red maple,287.0,3,3.0
584,41.78344,-73.732552,2012,sugar maple,261.0,2,2.8284271247461903
585,41.78344,-73.732552,2012,white oak,288.8333333333333,6,8.035338615557311
586,41.78344,-73.732552,2013,northern red oak,295.42857142857144,14,11.666614337925575
587,41.78344,-73.732552,2013,red maple,280.14285714285717,14,11.534944518936573
588,41.78344,-73.732552,2013,sugar maple,265.77777777777777,9,7.628528327563876
589,41.78344,-73.732552,2013,white oak,281.0,5,10.977249200050078
590,41.78344,-73.732552,2014,northern red oak,302.3076923076923,13,11.884055251923435
591,41.78344,-73.732552,2014,red maple,289.46153846153845,13,7.019204425661843
592,41.78344,-73.732552,2014,sugar maple,274.25,8,8.892211680534185
593,41.78344,-73.732552,2014,white oak,295.2,5,8.467585252006618
594,41.78344,-73.732552,2015,northern red oak,307.1666666666667,6,8.183316361150075
595,41.78344,-73.732552,2015,red maple,295.5,6,3.8340579025361627
596,41.78344,-73.732552,2015,sugar maple,282.57142857142856,7,6.502746672423445
597,41.78344,-73.732552,2015,white oak,295.5,4,9.03696114115064
598,41.78344,-73.732552,2016,northern red oak,304.22222222222223,9,9.431036233863411
599,41.78344,-73.732552,2016,red maple,292.2,10,7.7143445030093885
600,41.78344,-73.732552,2016,sugar maple,279.6666666666667,9,6.892024376045129
601,41.78344,-73.732552,2016,white oak,300.4,5,8.848728722251584
602,41.78344,-73.732552,2017,northern red oak,305.2,5,6.833739825307953
603,41.78344,-73.732552,2017,red maple,296.2,10,8.148619514985347
604,41.78344,-73.732552,2017,sugar maple,264.0,6,11.278297743897351
605,41.78344,-73.732552,2017,white oak,303.5,4,6.557438524301995
606,41.78344,-73.732552,2018,northern red oak,308.1666666666667,6,11.14300976696453
607,41.78344,-73.732552,2018,red maple,298.0,3,0.0
608,41.78344,-73.732552,2018,sugar maple,277.3333333333333,12,11.388457740052829
609,41.78344,-73.732552,2018,white oak,307.6,5,9.099450532861857
610,41.78344,-73.732552,2019,northern red oak,296.6666666666667,3,7.5055534994651305
611,41.78344,-73.732552,2019,red maple,288.0,7,10.614455552060436
612,41.78344,-73.732552,2019,sugar maple,265.875,8,9.760525454239497
613,41.78344,-73.732552,2019,white oak,294.5,4,7.505553499465135
614,41.78577,-73.731003,2014,red maple,287.0,3,7.0
615,41.78577,-73.731003,2015,red maple,288.5,2,4.949747468305833
616,41.78577,-73.731003,2016,red maple,286.75,4,6.601767440112792
617,41.78577,-73.731003,2017,red maple,292.1666666666667,6,5.115336417740941
618,41.78577,-73.731003,2018,red maple,299.2857142857143,7,4.1918287860346375
619,41.78577,-73.731003,2019,red maple,288.72727272727275,11,11.428831165879641
620,41.795734,-74.12653399999998,2016,northern red oak,298.25,4,6.130524719249835
621,41.795734,-74.12653399999998,2016,sugar maple,294.6666666666667,6,7.633260552782596
622,41.855797,-73.618454,2019,sugar maple,280.75,4,4.5
623,41.856613,-73.620338,2015,northern red oak,303.375,16,12.252210684879142
624,41.856613,-73.620338,2015,sugar maple,275.2857142857143,7,5.879747322073337
625,41.856613,-73.620338,2016,flowering dogwood,318.3333333333333,6,12.258330500792791
626,41.856613,-73.620338,2016,northern red oak,312.5,2,4.949747468305833
627,41.856613,-73.620338,2016,red maple,305.5,2,14.849242404917497
628,41.856613,-73.620338,2016,sugar maple,309.0,6,6.2609903369994075
629,41.856613,-73.620338,2016,tuliptree,301.8333333333333,12,15.95922835531122
630,41.866013,-73.953369,2016,American beech,307.125,16,6.936617811777348
631,41.866013,-73.953369,2016,red maple,301.77777777777777,9,8.496731397687261
632,41.866013,-73.953369,2016,sugar maple,299.0,10,12.43650540411842
633,41.866013,-73.953369,2016,tuliptree,301.9,10,7.6659419947366425
634,41.866013,-73.953369,2016,white oak,300.375,8,11.287635460348389
635,41.866013,-73.953369,2018,sugar maple,285.0,3,0.0
636,41.866013,-73.953369,2018,tuliptree,285.0,2,0.0
637,42.064575,-72.04615799999998,2015,red maple,291.0,4,10.98483803552272
638,42.064575,-72.04615799999998,2015,white oak,294.4,5,12.177848742696721
639,42.077522,-72.558563,2019,flowering dogwood,265.0,2,7.0710678118654755
640,42.077522,-72.558563,2019,red maple,260.0,1,
641,42.077557,-72.565239,2016,American beech,310.0,3,6.0
642,42.077557,-72.565239,2017,American beech,300.0,3,8.717797887081348
643,42.077557,-72.565239,2018,American beech,299.5,6,13.939153489362262
644,42.077557,-72.565239,2019,American beech,290.0,5,7.314369419163894
645,42.079826,-71.043442,2014,red maple,290.3076923076923,13,9.818219588980265
646,42.08439600000001,-71.045303,2014,Norway maple,312.0,1,
647,42.08439600000001,-71.045303,2014,pignut hickory,294.6666666666667,3,2.8867513459481207
648,42.08439600000001,-71.045303,2014,white ash,285.6666666666667,3,7.023769168568485
649,42.084774,-71.04190799999998,2014,northern red oak,304.4,5,10.163660757817533
650,42.084774,-71.04190799999998,2014,sugar maple,291.3333333333333,6,5.81950742474539
651,42.088829,-70.936188,2013,red maple,287.0,1,
652,42.088829,-70.936188,2013,sugar maple,287.0,1,
653,42.088829,-70.936188,2014,red maple,293.0,1,
654,42.088829,-70.936188,2014,sugar maple,293.0,1,
655,42.091373,-71.405785,2015,Norway maple,300.5,2,12.020815280171307
656,42.091373,-71.405785,2015,red maple,289.4,5,12.541929676090522
657,42.091373,-71.405785,2015,sugar maple,292.25,4,12.473304828045098
658,42.096577,-71.394127,2015,red maple,284.0,1,
659,42.100708,-71.894363,2015,white oak,309.375,8,3.3779748793788102
660,42.107368,-71.993584,2015,red maple,329.5,2,4.949747468305833
661,42.111897,-73.40900400000002,2018,sugar maple,291.1904761904762,42,7.451430032135406
662,42.115517,-73.417046,2018,sugar maple,288.7142857142857,35,9.485504199354187
663,42.118019,-73.414627,2019,sugar maple,280.1677852348993,149,8.14098961758119
664,42.11910200000001,-73.422691,2018,yellow birch,291.5,4,4.041451884327381
665,42.120621,-73.414078,2019,sugar maple,275.0,2,1.4142135623730951
666,42.144489,-73.35218,2014,red maple,278.0,1,
667,42.144489,-73.35218,2014,sugar maple,278.0,1,
668,42.144489,-73.35218,2014,white ash,271.0,2,9.899494936611665
669,42.14682,-73.378174,2014,northern red oak,299.0,7,9.291573243177563
670,42.14682,-73.378174,2014,sugar maple,286.85714285714283,7,8.37513326119991
671,42.14682,-73.378174,2014,white oak,295.22222222222223,9,10.99747445754908
672,42.14682,-73.378174,2015,northern red oak,297.0,4,12.11060141638996
673,42.14682,-73.378174,2015,sugar maple,288.5,6,6.625707509390978
674,42.14682,-73.378174,2015,white oak,299.77777777777777,9,22.65379536511366
675,42.14682,-73.378174,2016,northern red oak,299.4,5,6.693280212272605
676,42.14682,-73.378174,2016,sugar maple,289.3333333333333,3,6.350852961085888
677,42.14682,-73.378174,2016,white oak,301.0,6,7.15541752799933
678,42.14682,-73.378174,2017,northern red oak,307.5,4,7.505553499465135
679,42.14682,-73.378174,2017,sugar maple,290.42857142857144,7,6.214422549122933
680,42.14682,-73.378174,2017,white oak,296.57142857142856,7,9.89708951926681
681,42.147518,-73.41755699999999,2016,northern red oak,306.75,4,5.560275772537419
682,42.147518,-73.41755699999999,2016,red maple,268.0833333333333,12,14.041874605060471
683,42.147518,-73.41755699999999,2016,sugar maple,301.3333333333333,12,9.118745261905028
684,42.175381,-73.292381,2013,red maple,301.0,1,
685,42.175381,-73.292381,2013,tuliptree,301.0,1,
686,42.176537,-85.892448,2012,American beech,304.5,4,4.041451884327381
687,42.176537,-85.892448,2012,sugar maple,294.6666666666667,3,7.094598884597581
688,42.176537,-85.892448,2012,white oak,294.6666666666667,3,7.094598884597581
689,42.195145,-73.28520999999998,2013,sugar maple,276.0,2,0.0
690,42.195145,-73.28520999999998,2013,white ash,273.0,4,3.4641016151377544
691,42.241814,-83.693382,2014,Norway maple,292.75,4,4.272001872658765
692,42.241814,-83.693382,2015,Norway maple,301.25,8,4.2342143815082665
693,42.241814,-83.693382,2016,Norway maple,303.75,4,2.986078811194812
694,42.241814,-83.693382,2017,Norway maple,307.75,4,6.075908711186069
695,42.241814,-83.693382,2018,Norway maple,305.0,5,4.183300132670376
696,42.241814,-83.693382,2019,Norway maple,301.8,5,6.180614856144976
697,42.251423,-71.140724,2015,black oak,259.5,2,0.7071067811865476
698,42.255589,-72.678635,2019,red maple,277.5,2,6.363961030678928
699,42.270908,-73.59346,2016,Norway maple,311.0,1,
700,42.270908,-73.59346,2016,northern red oak,297.2,10,10.031062866028806
701,42.270908,-73.59346,2016,red maple,276.4,5,19.81918262694
702,42.270908,-73.59346,2016,sugar maple,288.27272727272725,11,11.585257088998146
703,42.270908,-73.59346,2016,white ash,271.7142857142857,7,12.671678206592395
704,42.270908,-73.59346,2017,Norway maple,297.42857142857144,7,14.327795164843549
705,42.270908,-73.59346,2017,northern red oak,306.3333333333333,6,5.81950742474539
706,42.270908,-73.59346,2017,red maple,275.6,5,16.964669168598604
707,42.270908,-73.59346,2017,silver maple,292.57142857142856,7,14.976171549688988
708,42.270908,-73.59346,2017,sugar maple,271.2857142857143,21,15.007141157271947
709,42.270908,-73.59346,2017,white ash,271.3333333333333,6,6.713171133426184
710,42.270908,-73.59346,2018,Norway maple,305.3333333333333,6,4.033195589934447
711,42.270908,-73.59346,2018,northern red oak,302.0,6,8.342661445845687
712,42.270908,-73.59346,2018,silver maple,299.0,1,
713,42.270908,-73.59346,2018,sugar maple,271.75,4,4.500000000000006
714,42.270908,-73.59346,2018,white ash,271.5,2,7.7781745930520225
715,42.270908,-73.59346,2019,Norway maple,297.6,5,7.368853370776208
716,42.270908,-73.59346,2019,northern red oak,301.0,2,0.0
717,42.270908,-73.59346,2019,silver maple,293.6666666666667,3,6.658328118479385
718,42.270908,-73.59346,2019,sugar maple,269.3333333333333,6,10.53881713792713
719,42.270908,-73.59346,2019,white ash,268.0,2,0.0
720,42.275463,-73.59787,2016,red maple,301.0,8,8.176621726430948
721,42.275463,-73.59787,2016,sugar maple,297.4,10,10.469001862641914
722,42.275463,-73.59787,2017,red maple,300.14285714285717,7,11.006491591004695
723,42.275463,-73.59787,2017,sugar maple,280.125,8,10.1620793710174
724,42.275463,-73.59787,2018,flowering dogwood,281.6666666666667,6,17.420294677951546
725,42.275463,-73.59787,2018,red maple,287.3333333333333,3,27.135462651912412
726,42.275463,-73.59787,2018,sugar maple,291.0,8,10.337172865786027
727,42.275726,-71.02774000000002,2013,sugar maple,308.2857142857143,14,6.497674985699112
728,42.275726,-71.02774000000002,2014,sugar maple,289.875,8,4.015594601052266
729,42.275726,-71.02774000000002,2015,sugar maple,290.0,4,2.943920288775949
730,42.283279,-83.77172900000002,2012,white oak,322.0,11,26.480181268261717
731,42.283279,-83.77172900000002,2013,white oak,324.6,10,21.329166259686122
732,42.283279,-83.77172900000002,2014,white oak,323.6666666666667,12,22.2601696200894
733,42.283279,-83.77172900000002,2015,white oak,308.5,4,9.03696114115064
734,42.283279,-83.77172900000002,2016,white oak,336.0,2,5.656854249492381
